time	, clk	 rst	, X	, Y	, Z	 
VCD info: dumpfile combinational_karatsuba.vcd opened for output.
0	 1	   0	         x	          x	               x	   
5	 0	   0	         x	          x	               x	   
10	 1	   1	         x	          x	               x	   
15	 0	   1	         x	          x	               x	   
20	 1	   0	         0	      65535	               0	   
25	 0	   0	         0	      65535	               0	   
30	 1	   0	         0	      65535	               0	   
35	 0	   0	         0	      65535	               0	   
40	 1	   0	         0	      65535	               0	   
45	 0	   0	         0	      65535	               0	   
50	 1	   0	         0	      65535	               0	   
55	 0	   0	         0	      65535	               0	   
60	 1	   0	         0	      65535	               0	   
65	 0	   0	         0	      65535	               0	   
70	 1	   0	         0	      65535	               0	   
75	 0	   0	         0	      65535	               0	   
80	 1	   0	         0	      65535	               0	   
85	 0	   0	         0	      65535	               0	   
90	 1	   0	         0	      65535	               0	   
95	 0	   0	         0	      65535	               0	   
100	 1	   0	         0	      65535	               0	   
105	 0	   0	         0	      65535	               0	   
110	 1	   0	         0	      65535	               0	   
115	 0	   0	         0	      65535	               0	   
120	 1	   0	         1	      65535	           65535	   
125	 0	   0	         1	      65535	           65535	   
130	 1	   0	         1	      65535	           65535	   
135	 0	   0	         1	      65535	           65535	   
140	 1	   0	         1	      65535	           65535	   
145	 0	   0	         1	      65535	           65535	   
150	 1	   0	         1	      65535	           65535	   
155	 0	   0	         1	      65535	           65535	   
160	 1	   0	         1	      65535	           65535	   
165	 0	   0	         1	      65535	           65535	   
170	 1	   0	         1	      65535	           65535	   
175	 0	   0	         1	      65535	           65535	   
180	 1	   0	         1	      65535	           65535	   
185	 0	   0	         1	      65535	           65535	   
190	 1	   0	         1	      65535	           65535	   
195	 0	   0	         1	      65535	           65535	   
200	 1	   0	         1	      65535	           65535	   
205	 0	   0	         1	      65535	           65535	   
210	 1	   0	         1	      65535	           65535	   
215	 0	   0	         1	      65535	           65535	   
220	 1	   0	         2	      65535	          131070	   
225	 0	   0	         2	      65535	          131070	   
230	 1	   0	         2	      65535	          131070	   
235	 0	   0	         2	      65535	          131070	   
240	 1	   0	         2	      65535	          131070	   
245	 0	   0	         2	      65535	          131070	   
250	 1	   0	         2	      65535	          131070	   
255	 0	   0	         2	      65535	          131070	   
260	 1	   0	         2	      65535	          131070	   
265	 0	   0	         2	      65535	          131070	   
270	 1	   0	         2	      65535	          131070	   
275	 0	   0	         2	      65535	          131070	   
280	 1	   0	         2	      65535	          131070	   
285	 0	   0	         2	      65535	          131070	   
290	 1	   0	         2	      65535	          131070	   
295	 0	   0	         2	      65535	          131070	   
300	 1	   0	         2	      65535	          131070	   
305	 0	   0	         2	      65535	          131070	   
310	 1	   0	         2	      65535	          131070	   
315	 0	   0	         2	      65535	          131070	   
320	 1	   0	         3	      65535	          196605	   
325	 0	   0	         3	      65535	          196605	   
330	 1	   0	         3	      65535	          196605	   
335	 0	   0	         3	      65535	          196605	   
340	 1	   0	         3	      65535	          196605	   
345	 0	   0	         3	      65535	          196605	   
350	 1	   0	         3	      65535	          196605	   
355	 0	   0	         3	      65535	          196605	   
360	 1	   0	         3	      65535	          196605	   
365	 0	   0	         3	      65535	          196605	   
370	 1	   0	         3	      65535	          196605	   
375	 0	   0	         3	      65535	          196605	   
380	 1	   0	         3	      65535	          196605	   
385	 0	   0	         3	      65535	          196605	   
390	 1	   0	         3	      65535	          196605	   
395	 0	   0	         3	      65535	          196605	   
400	 1	   0	         3	      65535	          196605	   
405	 0	   0	         3	      65535	          196605	   
410	 1	   0	         3	      65535	          196605	   
415	 0	   0	         3	      65535	          196605	   
420	 1	   0	         4	      65535	          262140	   
425	 0	   0	         4	      65535	          262140	   
430	 1	   0	         4	      65535	          262140	   
435	 0	   0	         4	      65535	          262140	   
440	 1	   0	         4	      65535	          262140	   
445	 0	   0	         4	      65535	          262140	   
450	 1	   0	         4	      65535	          262140	   
455	 0	   0	         4	      65535	          262140	   
460	 1	   0	         4	      65535	          262140	   
465	 0	   0	         4	      65535	          262140	   
470	 1	   0	         4	      65535	          262140	   
475	 0	   0	         4	      65535	          262140	   
480	 1	   0	         4	      65535	          262140	   
485	 0	   0	         4	      65535	          262140	   
490	 1	   0	         4	      65535	          262140	   
495	 0	   0	         4	      65535	          262140	   
500	 1	   0	         4	      65535	          262140	   
505	 0	   0	         4	      65535	          262140	   
510	 1	   0	         4	      65535	          262140	   
515	 0	   0	         4	      65535	          262140	   
520	 1	   0	         5	      65535	          327675	   
525	 0	   0	         5	      65535	          327675	   
530	 1	   0	         5	      65535	          327675	   
535	 0	   0	         5	      65535	          327675	   
540	 1	   0	         5	      65535	          327675	   
545	 0	   0	         5	      65535	          327675	   
550	 1	   0	         5	      65535	          327675	   
555	 0	   0	         5	      65535	          327675	   
560	 1	   0	         5	      65535	          327675	   
565	 0	   0	         5	      65535	          327675	   
570	 1	   0	         5	      65535	          327675	   
575	 0	   0	         5	      65535	          327675	   
580	 1	   0	         5	      65535	          327675	   
585	 0	   0	         5	      65535	          327675	   
590	 1	   0	         5	      65535	          327675	   
595	 0	   0	         5	      65535	          327675	   
600	 1	   0	         5	      65535	          327675	   
605	 0	   0	         5	      65535	          327675	   
610	 1	   0	         5	      65535	          327675	   
615	 0	   0	         5	      65535	          327675	   
620	 1	   0	         6	      65535	          393210	   
625	 0	   0	         6	      65535	          393210	   
630	 1	   0	         6	      65535	          393210	   
635	 0	   0	         6	      65535	          393210	   
640	 1	   0	         6	      65535	          393210	   
645	 0	   0	         6	      65535	          393210	   
650	 1	   0	         6	      65535	          393210	   
655	 0	   0	         6	      65535	          393210	   
660	 1	   0	         6	      65535	          393210	   
665	 0	   0	         6	      65535	          393210	   
670	 1	   0	         6	      65535	          393210	   
675	 0	   0	         6	      65535	          393210	   
680	 1	   0	         6	      65535	          393210	   
685	 0	   0	         6	      65535	          393210	   
690	 1	   0	         6	      65535	          393210	   
695	 0	   0	         6	      65535	          393210	   
700	 1	   0	         6	      65535	          393210	   
705	 0	   0	         6	      65535	          393210	   
710	 1	   0	         6	      65535	          393210	   
715	 0	   0	         6	      65535	          393210	   
720	 1	   0	         7	      65535	          458745	   
725	 0	   0	         7	      65535	          458745	   
730	 1	   0	         7	      65535	          458745	   
735	 0	   0	         7	      65535	          458745	   
740	 1	   0	         7	      65535	          458745	   
745	 0	   0	         7	      65535	          458745	   
750	 1	   0	         7	      65535	          458745	   
755	 0	   0	         7	      65535	          458745	   
760	 1	   0	         7	      65535	          458745	   
765	 0	   0	         7	      65535	          458745	   
770	 1	   0	         7	      65535	          458745	   
775	 0	   0	         7	      65535	          458745	   
780	 1	   0	         7	      65535	          458745	   
785	 0	   0	         7	      65535	          458745	   
790	 1	   0	         7	      65535	          458745	   
795	 0	   0	         7	      65535	          458745	   
800	 1	   0	         7	      65535	          458745	   
805	 0	   0	         7	      65535	          458745	   
810	 1	   0	         7	      65535	          458745	   
815	 0	   0	         7	      65535	          458745	   
820	 1	   0	         8	      65535	          524280	   
825	 0	   0	         8	      65535	          524280	   
830	 1	   0	         8	      65535	          524280	   
835	 0	   0	         8	      65535	          524280	   
840	 1	   0	         8	      65535	          524280	   
845	 0	   0	         8	      65535	          524280	   
850	 1	   0	         8	      65535	          524280	   
855	 0	   0	         8	      65535	          524280	   
860	 1	   0	         8	      65535	          524280	   
865	 0	   0	         8	      65535	          524280	   
870	 1	   0	         8	      65535	          524280	   
875	 0	   0	         8	      65535	          524280	   
880	 1	   0	         8	      65535	          524280	   
885	 0	   0	         8	      65535	          524280	   
890	 1	   0	         8	      65535	          524280	   
895	 0	   0	         8	      65535	          524280	   
900	 1	   0	         8	      65535	          524280	   
905	 0	   0	         8	      65535	          524280	   
910	 1	   0	         8	      65535	          524280	   
915	 0	   0	         8	      65535	          524280	   
920	 1	   0	         9	      65535	          589815	   
925	 0	   0	         9	      65535	          589815	   
930	 1	   0	         9	      65535	          589815	   
935	 0	   0	         9	      65535	          589815	   
940	 1	   0	         9	      65535	          589815	   
945	 0	   0	         9	      65535	          589815	   
950	 1	   0	         9	      65535	          589815	   
955	 0	   0	         9	      65535	          589815	   
960	 1	   0	         9	      65535	          589815	   
965	 0	   0	         9	      65535	          589815	   
970	 1	   0	         9	      65535	          589815	   
975	 0	   0	         9	      65535	          589815	   
980	 1	   0	         9	      65535	          589815	   
985	 0	   0	         9	      65535	          589815	   
990	 1	   0	         9	      65535	          589815	   
995	 0	   0	         9	      65535	          589815	   
1000	 1	   0	         9	      65535	          589815	   
1005	 0	   0	         9	      65535	          589815	   
1010	 1	   0	         9	      65535	          589815	   
1015	 0	   0	         9	      65535	          589815	   
1020	 1	   0	        10	      65535	          655350	   
1025	 0	   0	        10	      65535	          655350	   
1030	 1	   0	        10	      65535	          655350	   
1035	 0	   0	        10	      65535	          655350	   
1040	 1	   0	        10	      65535	          655350	   
1045	 0	   0	        10	      65535	          655350	   
1050	 1	   0	        10	      65535	          655350	   
1055	 0	   0	        10	      65535	          655350	   
1060	 1	   0	        10	      65535	          655350	   
1065	 0	   0	        10	      65535	          655350	   
1070	 1	   0	        10	      65535	          655350	   
1075	 0	   0	        10	      65535	          655350	   
1080	 1	   0	        10	      65535	          655350	   
1085	 0	   0	        10	      65535	          655350	   
1090	 1	   0	        10	      65535	          655350	   
1095	 0	   0	        10	      65535	          655350	   
1100	 1	   0	        10	      65535	          655350	   
1105	 0	   0	        10	      65535	          655350	   
1110	 1	   0	        10	      65535	          655350	   
1115	 0	   0	        10	      65535	          655350	   
1120	 1	   0	        11	      65535	          720885	   
1125	 0	   0	        11	      65535	          720885	   
1130	 1	   0	        11	      65535	          720885	   
1135	 0	   0	        11	      65535	          720885	   
1140	 1	   0	        11	      65535	          720885	   
1145	 0	   0	        11	      65535	          720885	   
1150	 1	   0	        11	      65535	          720885	   
1155	 0	   0	        11	      65535	          720885	   
1160	 1	   0	        11	      65535	          720885	   
1165	 0	   0	        11	      65535	          720885	   
1170	 1	   0	        11	      65535	          720885	   
1175	 0	   0	        11	      65535	          720885	   
1180	 1	   0	        11	      65535	          720885	   
1185	 0	   0	        11	      65535	          720885	   
1190	 1	   0	        11	      65535	          720885	   
1195	 0	   0	        11	      65535	          720885	   
1200	 1	   0	        11	      65535	          720885	   
1205	 0	   0	        11	      65535	          720885	   
1210	 1	   0	        11	      65535	          720885	   
1215	 0	   0	        11	      65535	          720885	   
1220	 1	   0	        12	      65535	          786420	   
1225	 0	   0	        12	      65535	          786420	   
1230	 1	   0	        12	      65535	          786420	   
1235	 0	   0	        12	      65535	          786420	   
1240	 1	   0	        12	      65535	          786420	   
1245	 0	   0	        12	      65535	          786420	   
1250	 1	   0	        12	      65535	          786420	   
1255	 0	   0	        12	      65535	          786420	   
1260	 1	   0	        12	      65535	          786420	   
1265	 0	   0	        12	      65535	          786420	   
1270	 1	   0	        12	      65535	          786420	   
1275	 0	   0	        12	      65535	          786420	   
1280	 1	   0	        12	      65535	          786420	   
1285	 0	   0	        12	      65535	          786420	   
1290	 1	   0	        12	      65535	          786420	   
1295	 0	   0	        12	      65535	          786420	   
1300	 1	   0	        12	      65535	          786420	   
1305	 0	   0	        12	      65535	          786420	   
1310	 1	   0	        12	      65535	          786420	   
1315	 0	   0	        12	      65535	          786420	   
1320	 1	   0	        13	      65535	          851955	   
1325	 0	   0	        13	      65535	          851955	   
1330	 1	   0	        13	      65535	          851955	   
1335	 0	   0	        13	      65535	          851955	   
1340	 1	   0	        13	      65535	          851955	   
1345	 0	   0	        13	      65535	          851955	   
1350	 1	   0	        13	      65535	          851955	   
1355	 0	   0	        13	      65535	          851955	   
1360	 1	   0	        13	      65535	          851955	   
1365	 0	   0	        13	      65535	          851955	   
1370	 1	   0	        13	      65535	          851955	   
1375	 0	   0	        13	      65535	          851955	   
1380	 1	   0	        13	      65535	          851955	   
1385	 0	   0	        13	      65535	          851955	   
1390	 1	   0	        13	      65535	          851955	   
1395	 0	   0	        13	      65535	          851955	   
1400	 1	   0	        13	      65535	          851955	   
1405	 0	   0	        13	      65535	          851955	   
1410	 1	   0	        13	      65535	          851955	   
1415	 0	   0	        13	      65535	          851955	   
1420	 1	   0	        14	      65535	          917490	   
1425	 0	   0	        14	      65535	          917490	   
1430	 1	   0	        14	      65535	          917490	   
1435	 0	   0	        14	      65535	          917490	   
1440	 1	   0	        14	      65535	          917490	   
1445	 0	   0	        14	      65535	          917490	   
1450	 1	   0	        14	      65535	          917490	   
1455	 0	   0	        14	      65535	          917490	   
1460	 1	   0	        14	      65535	          917490	   
1465	 0	   0	        14	      65535	          917490	   
1470	 1	   0	        14	      65535	          917490	   
1475	 0	   0	        14	      65535	          917490	   
1480	 1	   0	        14	      65535	          917490	   
1485	 0	   0	        14	      65535	          917490	   
1490	 1	   0	        14	      65535	          917490	   
1495	 0	   0	        14	      65535	          917490	   
1500	 1	   0	        14	      65535	          917490	   
1505	 0	   0	        14	      65535	          917490	   
1510	 1	   0	        14	      65535	          917490	   
1515	 0	   0	        14	      65535	          917490	   
1520	 1	   0	        15	      65535	          983025	   
1525	 0	   0	        15	      65535	          983025	   
1530	 1	   0	        15	      65535	          983025	   
1535	 0	   0	        15	      65535	          983025	   
1540	 1	   0	        15	      65535	          983025	   
1545	 0	   0	        15	      65535	          983025	   
1550	 1	   0	        15	      65535	          983025	   
1555	 0	   0	        15	      65535	          983025	   
1560	 1	   0	        15	      65535	          983025	   
1565	 0	   0	        15	      65535	          983025	   
1570	 1	   0	        15	      65535	          983025	   
1575	 0	   0	        15	      65535	          983025	   
1580	 1	   0	        15	      65535	          983025	   
1585	 0	   0	        15	      65535	          983025	   
1590	 1	   0	        15	      65535	          983025	   
1595	 0	   0	        15	      65535	          983025	   
1600	 1	   0	        15	      65535	          983025	   
1605	 0	   0	        15	      65535	          983025	   
1610	 1	   0	        15	      65535	          983025	   
1615	 0	   0	        15	      65535	          983025	   
1620	 1	   0	        16	      65535	         1048560	   
1625	 0	   0	        16	      65535	         1048560	   
1630	 1	   0	        16	      65535	         1048560	   
1635	 0	   0	        16	      65535	         1048560	   
1640	 1	   0	        16	      65535	         1048560	   
1645	 0	   0	        16	      65535	         1048560	   
1650	 1	   0	        16	      65535	         1048560	   
1655	 0	   0	        16	      65535	         1048560	   
1660	 1	   0	        16	      65535	         1048560	   
1665	 0	   0	        16	      65535	         1048560	   
1670	 1	   0	        16	      65535	         1048560	   
1675	 0	   0	        16	      65535	         1048560	   
1680	 1	   0	        16	      65535	         1048560	   
1685	 0	   0	        16	      65535	         1048560	   
1690	 1	   0	        16	      65535	         1048560	   
1695	 0	   0	        16	      65535	         1048560	   
1700	 1	   0	        16	      65535	         1048560	   
1705	 0	   0	        16	      65535	         1048560	   
1710	 1	   0	        16	      65535	         1048560	   
1715	 0	   0	        16	      65535	         1048560	   
1720	 1	   0	        17	      65535	         1114095	   
1725	 0	   0	        17	      65535	         1114095	   
1730	 1	   0	        17	      65535	         1114095	   
1735	 0	   0	        17	      65535	         1114095	   
1740	 1	   0	        17	      65535	         1114095	   
1745	 0	   0	        17	      65535	         1114095	   
1750	 1	   0	        17	      65535	         1114095	   
1755	 0	   0	        17	      65535	         1114095	   
1760	 1	   0	        17	      65535	         1114095	   
1765	 0	   0	        17	      65535	         1114095	   
1770	 1	   0	        17	      65535	         1114095	   
1775	 0	   0	        17	      65535	         1114095	   
1780	 1	   0	        17	      65535	         1114095	   
1785	 0	   0	        17	      65535	         1114095	   
1790	 1	   0	        17	      65535	         1114095	   
1795	 0	   0	        17	      65535	         1114095	   
1800	 1	   0	        17	      65535	         1114095	   
1805	 0	   0	        17	      65535	         1114095	   
1810	 1	   0	        17	      65535	         1114095	   
1815	 0	   0	        17	      65535	         1114095	   
1820	 1	   0	        18	      65535	         1179630	   
1825	 0	   0	        18	      65535	         1179630	   
1830	 1	   0	        18	      65535	         1179630	   
1835	 0	   0	        18	      65535	         1179630	   
1840	 1	   0	        18	      65535	         1179630	   
1845	 0	   0	        18	      65535	         1179630	   
1850	 1	   0	        18	      65535	         1179630	   
1855	 0	   0	        18	      65535	         1179630	   
1860	 1	   0	        18	      65535	         1179630	   
1865	 0	   0	        18	      65535	         1179630	   
1870	 1	   0	        18	      65535	         1179630	   
1875	 0	   0	        18	      65535	         1179630	   
1880	 1	   0	        18	      65535	         1179630	   
1885	 0	   0	        18	      65535	         1179630	   
1890	 1	   0	        18	      65535	         1179630	   
1895	 0	   0	        18	      65535	         1179630	   
1900	 1	   0	        18	      65535	         1179630	   
1905	 0	   0	        18	      65535	         1179630	   
1910	 1	   0	        18	      65535	         1179630	   
1915	 0	   0	        18	      65535	         1179630	   
1920	 1	   0	        19	      65535	         1245165	   
1925	 0	   0	        19	      65535	         1245165	   
1930	 1	   0	        19	      65535	         1245165	   
1935	 0	   0	        19	      65535	         1245165	   
1940	 1	   0	        19	      65535	         1245165	   
1945	 0	   0	        19	      65535	         1245165	   
1950	 1	   0	        19	      65535	         1245165	   
1955	 0	   0	        19	      65535	         1245165	   
1960	 1	   0	        19	      65535	         1245165	   
1965	 0	   0	        19	      65535	         1245165	   
1970	 1	   0	        19	      65535	         1245165	   
1975	 0	   0	        19	      65535	         1245165	   
1980	 1	   0	        19	      65535	         1245165	   
1985	 0	   0	        19	      65535	         1245165	   
1990	 1	   0	        19	      65535	         1245165	   
1995	 0	   0	        19	      65535	         1245165	   
2000	 1	   0	        19	      65535	         1245165	   
2005	 0	   0	        19	      65535	         1245165	   
2010	 1	   0	        19	      65535	         1245165	   
2015	 0	   0	        19	      65535	         1245165	   
2020	 1	   0	        20	      65535	         1310700	   
2025	 0	   0	        20	      65535	         1310700	   
2030	 1	   0	        20	      65535	         1310700	   
2035	 0	   0	        20	      65535	         1310700	   
2040	 1	   0	        20	      65535	         1310700	   
2045	 0	   0	        20	      65535	         1310700	   
2050	 1	   0	        20	      65535	         1310700	   
2055	 0	   0	        20	      65535	         1310700	   
2060	 1	   0	        20	      65535	         1310700	   
2065	 0	   0	        20	      65535	         1310700	   
2070	 1	   0	        20	      65535	         1310700	   
2075	 0	   0	        20	      65535	         1310700	   
2080	 1	   0	        20	      65535	         1310700	   
2085	 0	   0	        20	      65535	         1310700	   
2090	 1	   0	        20	      65535	         1310700	   
2095	 0	   0	        20	      65535	         1310700	   
2100	 1	   0	        20	      65535	         1310700	   
2105	 0	   0	        20	      65535	         1310700	   
2110	 1	   0	        20	      65535	         1310700	   
2115	 0	   0	        20	      65535	         1310700	   
2120	 1	   0	        21	      65535	         1376235	   
2125	 0	   0	        21	      65535	         1376235	   
2130	 1	   0	        21	      65535	         1376235	   
2135	 0	   0	        21	      65535	         1376235	   
2140	 1	   0	        21	      65535	         1376235	   
2145	 0	   0	        21	      65535	         1376235	   
2150	 1	   0	        21	      65535	         1376235	   
2155	 0	   0	        21	      65535	         1376235	   
2160	 1	   0	        21	      65535	         1376235	   
2165	 0	   0	        21	      65535	         1376235	   
2170	 1	   0	        21	      65535	         1376235	   
2175	 0	   0	        21	      65535	         1376235	   
2180	 1	   0	        21	      65535	         1376235	   
2185	 0	   0	        21	      65535	         1376235	   
2190	 1	   0	        21	      65535	         1376235	   
2195	 0	   0	        21	      65535	         1376235	   
2200	 1	   0	        21	      65535	         1376235	   
2205	 0	   0	        21	      65535	         1376235	   
2210	 1	   0	        21	      65535	         1376235	   
2215	 0	   0	        21	      65535	         1376235	   
2220	 1	   0	        22	      65535	         1441770	   
2225	 0	   0	        22	      65535	         1441770	   
2230	 1	   0	        22	      65535	         1441770	   
2235	 0	   0	        22	      65535	         1441770	   
2240	 1	   0	        22	      65535	         1441770	   
2245	 0	   0	        22	      65535	         1441770	   
2250	 1	   0	        22	      65535	         1441770	   
2255	 0	   0	        22	      65535	         1441770	   
2260	 1	   0	        22	      65535	         1441770	   
2265	 0	   0	        22	      65535	         1441770	   
2270	 1	   0	        22	      65535	         1441770	   
2275	 0	   0	        22	      65535	         1441770	   
2280	 1	   0	        22	      65535	         1441770	   
2285	 0	   0	        22	      65535	         1441770	   
2290	 1	   0	        22	      65535	         1441770	   
2295	 0	   0	        22	      65535	         1441770	   
2300	 1	   0	        22	      65535	         1441770	   
2305	 0	   0	        22	      65535	         1441770	   
2310	 1	   0	        22	      65535	         1441770	   
2315	 0	   0	        22	      65535	         1441770	   
2320	 1	   0	        23	      65535	         1507305	   
2325	 0	   0	        23	      65535	         1507305	   
2330	 1	   0	        23	      65535	         1507305	   
2335	 0	   0	        23	      65535	         1507305	   
2340	 1	   0	        23	      65535	         1507305	   
2345	 0	   0	        23	      65535	         1507305	   
2350	 1	   0	        23	      65535	         1507305	   
2355	 0	   0	        23	      65535	         1507305	   
2360	 1	   0	        23	      65535	         1507305	   
2365	 0	   0	        23	      65535	         1507305	   
2370	 1	   0	        23	      65535	         1507305	   
2375	 0	   0	        23	      65535	         1507305	   
2380	 1	   0	        23	      65535	         1507305	   
2385	 0	   0	        23	      65535	         1507305	   
2390	 1	   0	        23	      65535	         1507305	   
2395	 0	   0	        23	      65535	         1507305	   
2400	 1	   0	        23	      65535	         1507305	   
2405	 0	   0	        23	      65535	         1507305	   
2410	 1	   0	        23	      65535	         1507305	   
2415	 0	   0	        23	      65535	         1507305	   
2420	 1	   0	        24	      65535	         1572840	   
2425	 0	   0	        24	      65535	         1572840	   
2430	 1	   0	        24	      65535	         1572840	   
2435	 0	   0	        24	      65535	         1572840	   
2440	 1	   0	        24	      65535	         1572840	   
2445	 0	   0	        24	      65535	         1572840	   
2450	 1	   0	        24	      65535	         1572840	   
2455	 0	   0	        24	      65535	         1572840	   
2460	 1	   0	        24	      65535	         1572840	   
2465	 0	   0	        24	      65535	         1572840	   
2470	 1	   0	        24	      65535	         1572840	   
2475	 0	   0	        24	      65535	         1572840	   
2480	 1	   0	        24	      65535	         1572840	   
2485	 0	   0	        24	      65535	         1572840	   
2490	 1	   0	        24	      65535	         1572840	   
2495	 0	   0	        24	      65535	         1572840	   
2500	 1	   0	        24	      65535	         1572840	   
2505	 0	   0	        24	      65535	         1572840	   
2510	 1	   0	        24	      65535	         1572840	   
2515	 0	   0	        24	      65535	         1572840	   
2520	 1	   0	        25	      65535	         1638375	   
2525	 0	   0	        25	      65535	         1638375	   
2530	 1	   0	        25	      65535	         1638375	   
2535	 0	   0	        25	      65535	         1638375	   
2540	 1	   0	        25	      65535	         1638375	   
2545	 0	   0	        25	      65535	         1638375	   
2550	 1	   0	        25	      65535	         1638375	   
2555	 0	   0	        25	      65535	         1638375	   
2560	 1	   0	        25	      65535	         1638375	   
2565	 0	   0	        25	      65535	         1638375	   
2570	 1	   0	        25	      65535	         1638375	   
2575	 0	   0	        25	      65535	         1638375	   
2580	 1	   0	        25	      65535	         1638375	   
2585	 0	   0	        25	      65535	         1638375	   
2590	 1	   0	        25	      65535	         1638375	   
2595	 0	   0	        25	      65535	         1638375	   
2600	 1	   0	        25	      65535	         1638375	   
2605	 0	   0	        25	      65535	         1638375	   
2610	 1	   0	        25	      65535	         1638375	   
2615	 0	   0	        25	      65535	         1638375	   
2620	 1	   0	        26	      65535	         1703910	   
2625	 0	   0	        26	      65535	         1703910	   
2630	 1	   0	        26	      65535	         1703910	   
2635	 0	   0	        26	      65535	         1703910	   
2640	 1	   0	        26	      65535	         1703910	   
2645	 0	   0	        26	      65535	         1703910	   
2650	 1	   0	        26	      65535	         1703910	   
2655	 0	   0	        26	      65535	         1703910	   
2660	 1	   0	        26	      65535	         1703910	   
2665	 0	   0	        26	      65535	         1703910	   
2670	 1	   0	        26	      65535	         1703910	   
2675	 0	   0	        26	      65535	         1703910	   
2680	 1	   0	        26	      65535	         1703910	   
2685	 0	   0	        26	      65535	         1703910	   
2690	 1	   0	        26	      65535	         1703910	   
2695	 0	   0	        26	      65535	         1703910	   
2700	 1	   0	        26	      65535	         1703910	   
2705	 0	   0	        26	      65535	         1703910	   
2710	 1	   0	        26	      65535	         1703910	   
2715	 0	   0	        26	      65535	         1703910	   
2720	 1	   0	        27	      65535	         1769445	   
2725	 0	   0	        27	      65535	         1769445	   
2730	 1	   0	        27	      65535	         1769445	   
2735	 0	   0	        27	      65535	         1769445	   
2740	 1	   0	        27	      65535	         1769445	   
2745	 0	   0	        27	      65535	         1769445	   
2750	 1	   0	        27	      65535	         1769445	   
2755	 0	   0	        27	      65535	         1769445	   
2760	 1	   0	        27	      65535	         1769445	   
2765	 0	   0	        27	      65535	         1769445	   
2770	 1	   0	        27	      65535	         1769445	   
2775	 0	   0	        27	      65535	         1769445	   
2780	 1	   0	        27	      65535	         1769445	   
2785	 0	   0	        27	      65535	         1769445	   
2790	 1	   0	        27	      65535	         1769445	   
2795	 0	   0	        27	      65535	         1769445	   
2800	 1	   0	        27	      65535	         1769445	   
2805	 0	   0	        27	      65535	         1769445	   
2810	 1	   0	        27	      65535	         1769445	   
2815	 0	   0	        27	      65535	         1769445	   
2820	 1	   0	        28	      65535	         1834980	   
2825	 0	   0	        28	      65535	         1834980	   
2830	 1	   0	        28	      65535	         1834980	   
2835	 0	   0	        28	      65535	         1834980	   
2840	 1	   0	        28	      65535	         1834980	   
2845	 0	   0	        28	      65535	         1834980	   
2850	 1	   0	        28	      65535	         1834980	   
2855	 0	   0	        28	      65535	         1834980	   
2860	 1	   0	        28	      65535	         1834980	   
2865	 0	   0	        28	      65535	         1834980	   
2870	 1	   0	        28	      65535	         1834980	   
2875	 0	   0	        28	      65535	         1834980	   
2880	 1	   0	        28	      65535	         1834980	   
2885	 0	   0	        28	      65535	         1834980	   
2890	 1	   0	        28	      65535	         1834980	   
2895	 0	   0	        28	      65535	         1834980	   
2900	 1	   0	        28	      65535	         1834980	   
2905	 0	   0	        28	      65535	         1834980	   
2910	 1	   0	        28	      65535	         1834980	   
2915	 0	   0	        28	      65535	         1834980	   
2920	 1	   0	        29	      65535	         1900515	   
2925	 0	   0	        29	      65535	         1900515	   
2930	 1	   0	        29	      65535	         1900515	   
2935	 0	   0	        29	      65535	         1900515	   
2940	 1	   0	        29	      65535	         1900515	   
2945	 0	   0	        29	      65535	         1900515	   
2950	 1	   0	        29	      65535	         1900515	   
2955	 0	   0	        29	      65535	         1900515	   
2960	 1	   0	        29	      65535	         1900515	   
2965	 0	   0	        29	      65535	         1900515	   
2970	 1	   0	        29	      65535	         1900515	   
2975	 0	   0	        29	      65535	         1900515	   
2980	 1	   0	        29	      65535	         1900515	   
2985	 0	   0	        29	      65535	         1900515	   
2990	 1	   0	        29	      65535	         1900515	   
2995	 0	   0	        29	      65535	         1900515	   
3000	 1	   0	        29	      65535	         1900515	   
3005	 0	   0	        29	      65535	         1900515	   
3010	 1	   0	        29	      65535	         1900515	   
3015	 0	   0	        29	      65535	         1900515	   
3020	 1	   0	        30	      65535	         1966050	   
3025	 0	   0	        30	      65535	         1966050	   
3030	 1	   0	        30	      65535	         1966050	   
3035	 0	   0	        30	      65535	         1966050	   
3040	 1	   0	        30	      65535	         1966050	   
3045	 0	   0	        30	      65535	         1966050	   
3050	 1	   0	        30	      65535	         1966050	   
3055	 0	   0	        30	      65535	         1966050	   
3060	 1	   0	        30	      65535	         1966050	   
3065	 0	   0	        30	      65535	         1966050	   
3070	 1	   0	        30	      65535	         1966050	   
3075	 0	   0	        30	      65535	         1966050	   
3080	 1	   0	        30	      65535	         1966050	   
3085	 0	   0	        30	      65535	         1966050	   
3090	 1	   0	        30	      65535	         1966050	   
3095	 0	   0	        30	      65535	         1966050	   
3100	 1	   0	        30	      65535	         1966050	   
3105	 0	   0	        30	      65535	         1966050	   
3110	 1	   0	        30	      65535	         1966050	   
3115	 0	   0	        30	      65535	         1966050	   
3120	 1	   0	        31	      65535	         2031585	   
3125	 0	   0	        31	      65535	         2031585	   
3130	 1	   0	        31	      65535	         2031585	   
3135	 0	   0	        31	      65535	         2031585	   
3140	 1	   0	        31	      65535	         2031585	   
3145	 0	   0	        31	      65535	         2031585	   
