time	, clk	 rst	, X	, Y	, Z	 
VCD info: dumpfile iterative_karatsuba.vcd opened for output.
0	 1	   0	              x	               x	                         x	   
5	 0	   1	              x	               x	                         x	   
10	 1	   1	              x	               x	                         0	   
15	 0	   0	              x	               x	                         0	   
20	 1	   0	              x	               x	                         x	   
25	 0	   0	     4294967295	             255	                         x	   
30	 1	   0	     4294967295	             255	                         x	   
35	 0	   0	     4294967295	             255	                         x	   
40	 1	   0	     4294967295	             255	                         x	   
45	 0	   0	     4294967295	             255	                         x	   
50	 1	   0	     4294967295	             255	                         x	   
55	 0	   0	     4294967295	             255	                         x	   
60	 1	   0	     4294967295	             255	                         x	   
65	 0	   0	     4294967295	             255	                         x	   
70	 1	   0	     4294967295	             255	                         x	   
BIG MULT:                    x
75	 0	   0	     4294967295	             255	                         x	   
80	 1	   0	     4294967295	             255	                         x	   
85	 0	   0	             10	              12	                         x	   
90	 1	   0	             10	              12	                         x	   
95	 0	   0	             10	              12	                         x	   
100	 1	   0	             10	              12	                       120	   
105	 0	   0	             10	              12	                       120	   
110	 1	   0	             10	              12	                       120	   
115	 0	   0	             10	              12	                       120	   
120	 1	   0	             10	              12	                       120	   
125	 0	   0	             10	              12	                       120	   
130	 1	   0	             10	              12	                       120	   
135	 0	   1	             10	              12	                       120	   
140	 1	   0	              0	              12	                         0	   
145	 0	   0	              0	              12	                         0	   
150	 1	   0	              0	              12	                       120	   
155	 0	   0	              0	              12	                       120	   
160	 1	   0	              0	              12	                         0	   
165	 0	   0	              0	              12	                         0	   
170	 1	   0	              0	              12	                         0	   
175	 0	   0	              0	              12	                         0	   
180	 1	   0	              0	              12	                         0	   
185	 0	   0	              0	              12	                         0	   
190	 1	   0	              0	              12	                         0	   
195	 0	   0	              0	              12	                         0	   
200	 1	   0	              0	              12	                         0	   
205	 0	   0	              0	              12	                         0	   
210	 1	   0	              0	              12	                     65536	   
215	 0	   0	              0	              12	                     65536	   
220	 1	   0	              0	              12	                     65536	   
225	 0	   0	              0	              12	                     65536	   
230	 1	   0	              0	              12	                     65536	   
235	 0	   0	              0	              12	                     65536	   
240	 1	   1	              0	              12	                         0	   
245	 0	   1	              0	              12	                         0	   
250	 1	   0	              0	              12	                    131072	   
255	 0	   0	              0	              12	                    131072	   
260	 1	   0	              0	              12	                         0	   
265	 0	   0	              0	              12	                         0	   
270	 1	   0	              0	              12	                         0	   
275	 0	   0	              0	              12	                         0	   
280	 1	   0	              0	              12	                         0	   
285	 0	   0	              0	              12	                         0	   
290	 1	   0	              0	              12	                         0	   
295	 0	   0	              0	              12	                         0	   
300	 1	   0	              0	              12	                         0	   
305	 0	   0	              0	              12	                         0	   
310	 1	   0	              0	              12	                     65536	   
315	 0	   0	              0	              12	                     65536	   
320	 1	   0	              0	              12	                     65536	   
325	 0	   0	              0	              12	                     65536	   
330	 1	   0	              0	              12	                     65536	   
335	 0	   0	              0	              12	                     65536	   
340	 1	   0	              0	              12	                     65536	   
345	 0	   0	              0	              12	                     65536	   
350	 1	   1	              0	              12	                         0	   
355	 0	   1	              0	              12	                         0	   
360	 1	   0	              0	              12	                    131072	   
365	 0	   0	              0	              12	                    131072	   
370	 1	   0	              0	              12	                         0	   
375	 0	   0	              0	              12	                         0	   
380	 1	   0	              0	              12	                         0	   
385	 0	   0	              0	              12	                         0	   
390	 1	   0	              0	              12	                         0	   
395	 0	   0	              0	              12	                         0	   
400	 1	   0	              0	              12	                         0	   
405	 0	   0	              0	              12	                         0	   
410	 1	   0	              0	              12	                         0	   
415	 0	   0	              0	              12	                         0	   
420	 1	   0	              0	              12	                     65536	   
425	 0	   0	              0	              12	                     65536	   
430	 1	   0	              0	              12	                     65536	   
435	 0	   0	              0	              12	                     65536	   
440	 1	   0	              0	              12	                     65536	   
445	 0	   0	              0	              12	                     65536	   
450	 1	   0	              0	              12	                     65536	   
455	 0	   0	              0	              12	                     65536	   
460	 1	   1	              0	              12	                         0	   
465	 0	   1	              0	              12	                         0	   
470	 1	   0	              0	              12	                    131072	   
475	 0	   0	              0	              12	                    131072	   
480	 1	   0	              0	              12	                         0	   
485	 0	   0	              0	              12	                         0	   
490	 1	   0	              0	              12	                         0	   
495	 0	   0	              0	              12	                         0	   
500	 1	   0	              0	              12	                         0	   
505	 0	   0	              0	              12	                         0	   
510	 1	   0	              0	              12	                         0	   
515	 0	   0	              0	              12	                         0	   
520	 1	   0	              0	              12	                         0	   
525	 0	   0	              0	              12	                         0	   
530	 1	   0	              0	              12	                     65536	   
535	 0	   0	              0	              12	                     65536	   
540	 1	   0	              0	              12	                     65536	   
545	 0	   0	              0	              12	                     65536	   
550	 1	   0	              0	              12	                     65536	   
555	 0	   0	              0	              12	                     65536	   
560	 1	   0	              0	              12	                     65536	   
565	 0	   0	              0	              12	                     65536	   
570	 1	   1	              0	              12	                         0	   
575	 0	   1	              0	              12	                         0	   
580	 1	   0	              0	              12	                    131072	   
585	 0	   0	              0	              12	                    131072	   
590	 1	   0	              0	              12	                         0	   
595	 0	   0	              0	              12	                         0	   
600	 1	   0	              0	              12	                         0	   
605	 0	   0	              0	              12	                         0	   
610	 1	   0	              0	              12	                         0	   
615	 0	   0	              0	              12	                         0	   
620	 1	   0	              0	              12	                         0	   
625	 0	   0	              0	              12	                         0	   
630	 1	   0	              0	              12	                         0	   
635	 0	   0	              0	              12	                         0	   
640	 1	   0	              0	              12	                     65536	   
645	 0	   0	              0	              12	                     65536	   
650	 1	   0	              0	              12	                     65536	   
655	 0	   0	              0	              12	                     65536	   
660	 1	   0	              0	              12	                     65536	   
665	 0	   0	              0	              12	                     65536	   
670	 1	   0	              0	              12	                     65536	   
675	 0	   0	              0	              12	                     65536	   
680	 1	   1	              0	              12	                         0	   
685	 0	   1	              0	              12	                         0	   
690	 1	   0	              0	              12	                    131072	   
695	 0	   0	              0	              12	                    131072	   
700	 1	   0	              0	              12	                         0	   
705	 0	   0	              0	              12	                         0	   
710	 1	   0	              0	              12	                         0	   
715	 0	   0	              0	              12	                         0	   
720	 1	   0	              0	              12	                         0	   
725	 0	   0	              0	              12	                         0	   
730	 1	   0	              0	              12	                         0	   
735	 0	   0	              0	              12	                         0	   
740	 1	   0	              0	              12	                         0	   
745	 0	   0	              0	              12	                         0	   
750	 1	   0	              0	              12	                     65536	   
755	 0	   0	              0	              12	                     65536	   
760	 1	   0	              0	              12	                     65536	   
765	 0	   0	              0	              12	                     65536	   
770	 1	   0	              0	              12	                     65536	   
775	 0	   0	              0	              12	                     65536	   
780	 1	   0	              0	              12	                     65536	   
785	 0	   0	              0	              12	                     65536	   
790	 1	   1	              0	              12	                         0	   
795	 0	   1	              0	              12	                         0	   
800	 1	   0	              0	              12	                    131072	   
805	 0	   0	              0	              12	                    131072	   
810	 1	   0	              0	              12	                         0	   
815	 0	   0	              0	              12	                         0	   
820	 1	   0	              0	              12	                         0	   
825	 0	   0	              0	              12	                         0	   
830	 1	   0	              0	              12	                         0	   
835	 0	   0	              0	              12	                         0	   
840	 1	   0	              0	              12	                         0	   
845	 0	   0	              0	              12	                         0	   
850	 1	   0	              0	              12	                         0	   
855	 0	   0	              0	              12	                         0	   
860	 1	   0	              0	              12	                     65536	   
865	 0	   0	              0	              12	                     65536	   
870	 1	   0	              0	              12	                     65536	   
875	 0	   0	              0	              12	                     65536	   
880	 1	   0	              0	              12	                     65536	   
885	 0	   0	              0	              12	                     65536	   
890	 1	   0	              0	              12	                     65536	   
895	 0	   0	              0	              12	                     65536	   
900	 1	   1	              0	              12	                         0	   
905	 0	   1	              0	              12	                         0	   
910	 1	   0	              0	              12	                    131072	   
915	 0	   0	              0	              12	                    131072	   
920	 1	   0	              0	              12	                         0	   
925	 0	   0	              0	              12	                         0	   
930	 1	   0	              0	              12	                         0	   
935	 0	   0	              0	              12	                         0	   
940	 1	   0	              0	              12	                         0	   
945	 0	   0	              0	              12	                         0	   
950	 1	   0	              0	              12	                         0	   
955	 0	   0	              0	              12	                         0	   
960	 1	   0	              0	              12	                         0	   
965	 0	   0	              0	              12	                         0	   
970	 1	   0	              0	              12	                     65536	   
975	 0	   0	              0	              12	                     65536	   
980	 1	   0	              0	              12	                     65536	   
985	 0	   0	              0	              12	                     65536	   
990	 1	   0	              0	              12	                     65536	   
995	 0	   0	              0	              12	                     65536	   
1000	 1	   0	              0	              12	                     65536	   
1005	 0	   0	              0	              12	                     65536	   
1010	 1	   1	              0	              12	                         0	   
1015	 0	   1	              0	              12	                         0	   
1020	 1	   0	              0	              12	                    131072	   
1025	 0	   0	              0	              12	                    131072	   
1030	 1	   0	              0	              12	                         0	   
1035	 0	   0	              0	              12	                         0	   
1040	 1	   0	              0	              12	                         0	   
1045	 0	   0	              0	              12	                         0	   
1050	 1	   0	              0	              12	                         0	   
1055	 0	   0	              0	              12	                         0	   
1060	 1	   0	              0	              12	                         0	   
1065	 0	   0	              0	              12	                         0	   
1070	 1	   0	              0	              12	                         0	   
1075	 0	   0	              0	              12	                         0	   
1080	 1	   0	              0	              12	                     65536	   
1085	 0	   0	              0	              12	                     65536	   
1090	 1	   0	              0	              12	                     65536	   
1095	 0	   0	              0	              12	                     65536	   
1100	 1	   0	              0	              12	                     65536	   
1105	 0	   0	              0	              12	                     65536	   
1110	 1	   0	              0	              12	                     65536	   
1115	 0	   0	              0	              12	                     65536	   
1120	 1	   1	              0	              12	                         0	   
1125	 0	   1	              0	              12	                         0	   
1130	 1	   0	              0	              12	                    131072	   
1135	 0	   0	              0	              12	                    131072	   
1140	 1	   0	              0	              12	                         0	   
1145	 0	   0	              0	              12	                         0	   
1150	 1	   0	              0	              12	                         0	   
1155	 0	   0	              0	              12	                         0	   
1160	 1	   0	              0	              12	                         0	   
1165	 0	   0	              0	              12	                         0	   
1170	 1	   0	              0	              12	                         0	   
1175	 0	   0	              0	              12	                         0	   
1180	 1	   0	              0	              12	                         0	   
1185	 0	   0	              0	              12	                         0	   
1190	 1	   0	              0	              12	                     65536	   
1195	 0	   0	              0	              12	                     65536	   
1200	 1	   0	              0	              12	                     65536	   
1205	 0	   0	              0	              12	                     65536	   
1210	 1	   0	              0	              12	                     65536	   
1215	 0	   0	              0	              12	                     65536	   
1220	 1	   0	              0	              12	                     65536	   
1225	 0	   0	              0	              12	                     65536	   
1230	 1	   1	              0	              12	                         0	   
1235	 0	   1	              0	              12	                         0	   
1240	 1	   0	              1	              12	                    131072	   
1245	 0	   0	              1	              12	                    131072	   
1250	 1	   0	              1	              12	                        12	   
1255	 0	   0	              1	              12	                        12	   
1260	 1	   0	              1	              12	                        12	   
1265	 0	   0	              1	              12	                        12	   
1270	 1	   0	              1	              12	                        12	   
1275	 0	   0	              1	              12	                        12	   
1280	 1	   0	              1	              12	                        12	   
1285	 0	   0	              1	              12	                        12	   
1290	 1	   0	              1	              12	                        12	   
1295	 0	   0	              1	              12	                        12	   
1300	 1	   0	              1	              12	           281419143708684	   
1305	 0	   0	              1	              12	           281419143708684	   
1310	 1	   0	              1	              12	           281419143708684	   
1315	 0	   0	              1	              12	           281419143708684	   
1320	 1	   0	              1	              12	           281419143708684	   
1325	 0	   0	              1	              12	           281419143708684	   
1330	 1	   0	              1	              12	           281419143708684	   
1335	 0	   0	              1	              12	           281419143708684	   
1340	 1	   1	              1	              12	                         0	   
1345	 0	   1	              1	              12	                         0	   
1350	 1	   0	              1	              12	           562838287417356	   
1355	 0	   0	              1	              12	           562838287417356	   
1360	 1	   0	              1	              12	                        12	   
1365	 0	   0	              1	              12	                        12	   
1370	 1	   0	              1	              12	                        12	   
1375	 0	   0	              1	              12	                        12	   
1380	 1	   0	              1	              12	                        12	   
1385	 0	   0	              1	              12	                        12	   
1390	 1	   0	              1	              12	                        12	   
1395	 0	   0	              1	              12	                        12	   
1400	 1	   0	              1	              12	                        12	   
1405	 0	   0	              1	              12	                        12	   
1410	 1	   0	              1	              12	           281419143708684	   
1415	 0	   0	              1	              12	           281419143708684	   
1420	 1	   0	              1	              12	           281419143708684	   
1425	 0	   0	              1	              12	           281419143708684	   
1430	 1	   0	              1	              12	           281419143708684	   
1435	 0	   0	              1	              12	           281419143708684	   
1440	 1	   0	              1	              12	           281419143708684	   
1445	 0	   0	              1	              12	           281419143708684	   
1450	 1	   1	              1	              12	                         0	   
1455	 0	   1	              1	              12	                         0	   
1460	 1	   0	              1	              12	           562838287417356	   
1465	 0	   0	              1	              12	           562838287417356	   
1470	 1	   0	              1	              12	                        12	   
1475	 0	   0	              1	              12	                        12	   
1480	 1	   0	              1	              12	                        12	   
1485	 0	   0	              1	              12	                        12	   
1490	 1	   0	              1	              12	                        12	   
1495	 0	   0	              1	              12	                        12	   
1500	 1	   0	              1	              12	                        12	   
1505	 0	   0	              1	              12	                        12	   
1510	 1	   0	              1	              12	                        12	   
1515	 0	   0	              1	              12	                        12	   
1520	 1	   0	              1	              12	           281419143708684	   
1525	 0	   0	              1	              12	           281419143708684	   
1530	 1	   0	              1	              12	           281419143708684	   
1535	 0	   0	              1	              12	           281419143708684	   
1540	 1	   0	              1	              12	           281419143708684	   
1545	 0	   0	              1	              12	           281419143708684	   
1550	 1	   0	              1	              12	           281419143708684	   
1555	 0	   0	              1	              12	           281419143708684	   
1560	 1	   1	              1	              12	                         0	   
1565	 0	   1	              1	              12	                         0	   
1570	 1	   0	              1	              12	           562838287417356	   
1575	 0	   0	              1	              12	           562838287417356	   
1580	 1	   0	              1	              12	                        12	   
1585	 0	   0	              1	              12	                        12	   
1590	 1	   0	              1	              12	                        12	   
1595	 0	   0	              1	              12	                        12	   
1600	 1	   0	              1	              12	                        12	   
1605	 0	   0	              1	              12	                        12	   
1610	 1	   0	              1	              12	                        12	   
1615	 0	   0	              1	              12	                        12	   
1620	 1	   0	              1	              12	                        12	   
1625	 0	   0	              1	              12	                        12	   
1630	 1	   0	              1	              12	           281419143708684	   
1635	 0	   0	              1	              12	           281419143708684	   
1640	 1	   0	              1	              12	           281419143708684	   
1645	 0	   0	              1	              12	           281419143708684	   
1650	 1	   0	              1	              12	           281419143708684	   
1655	 0	   0	              1	              12	           281419143708684	   
1660	 1	   0	              1	              12	           281419143708684	   
1665	 0	   0	              1	              12	           281419143708684	   
1670	 1	   1	              1	              12	                         0	   
1675	 0	   1	              1	              12	                         0	   
1680	 1	   0	              1	              12	           562838287417356	   
1685	 0	   0	              1	              12	           562838287417356	   
1690	 1	   0	              1	              12	                        12	   
1695	 0	   0	              1	              12	                        12	   
1700	 1	   0	              1	              12	                        12	   
1705	 0	   0	              1	              12	                        12	   
1710	 1	   0	              1	              12	                        12	   
1715	 0	   0	              1	              12	                        12	   
1720	 1	   0	              1	              12	                        12	   
1725	 0	   0	              1	              12	                        12	   
1730	 1	   0	              1	              12	                        12	   
1735	 0	   0	              1	              12	                        12	   
1740	 1	   0	              1	              12	           281419143708684	   
1745	 0	   0	              1	              12	           281419143708684	   
1750	 1	   0	              1	              12	           281419143708684	   
1755	 0	   0	              1	              12	           281419143708684	   
1760	 1	   0	              1	              12	           281419143708684	   
1765	 0	   0	              1	              12	           281419143708684	   
1770	 1	   0	              1	              12	           281419143708684	   
1775	 0	   0	              1	              12	           281419143708684	   
1780	 1	   1	              1	              12	                         0	   
1785	 0	   1	              1	              12	                         0	   
1790	 1	   0	              1	              12	           562838287417356	   
1795	 0	   0	              1	              12	           562838287417356	   
1800	 1	   0	              1	              12	                        12	   
1805	 0	   0	              1	              12	                        12	   
1810	 1	   0	              1	              12	                        12	   
1815	 0	   0	              1	              12	                        12	   
1820	 1	   0	              1	              12	                        12	   
1825	 0	   0	              1	              12	                        12	   
1830	 1	   0	              1	              12	                        12	   
1835	 0	   0	              1	              12	                        12	   
1840	 1	   0	              1	              12	                        12	   
1845	 0	   0	              1	              12	                        12	   
1850	 1	   0	              1	              12	           281419143708684	   
1855	 0	   0	              1	              12	           281419143708684	   
1860	 1	   0	              1	              12	           281419143708684	   
1865	 0	   0	              1	              12	           281419143708684	   
1870	 1	   0	              1	              12	           281419143708684	   
1875	 0	   0	              1	              12	           281419143708684	   
1880	 1	   0	              1	              12	           281419143708684	   
1885	 0	   0	              1	              12	           281419143708684	   
1890	 1	   1	              1	              12	                         0	   
1895	 0	   1	              1	              12	                         0	   
1900	 1	   0	              1	              12	           562838287417356	   
1905	 0	   0	              1	              12	           562838287417356	   
1910	 1	   0	              1	              12	                        12	   
1915	 0	   0	              1	              12	                        12	   
1920	 1	   0	              1	              12	                        12	   
1925	 0	   0	              1	              12	                        12	   
1930	 1	   0	              1	              12	                        12	   
1935	 0	   0	              1	              12	                        12	   
1940	 1	   0	              1	              12	                        12	   
1945	 0	   0	              1	              12	                        12	   
1950	 1	   0	              1	              12	                        12	   
1955	 0	   0	              1	              12	                        12	   
1960	 1	   0	              1	              12	           281419143708684	   
1965	 0	   0	              1	              12	           281419143708684	   
1970	 1	   0	              1	              12	           281419143708684	   
1975	 0	   0	              1	              12	           281419143708684	   
1980	 1	   0	              1	              12	           281419143708684	   
1985	 0	   0	              1	              12	           281419143708684	   
1990	 1	   0	              1	              12	           281419143708684	   
1995	 0	   0	              1	              12	           281419143708684	   
2000	 1	   1	              1	              12	                         0	   
2005	 0	   1	              1	              12	                         0	   
2010	 1	   0	              1	              12	           562838287417356	   
2015	 0	   0	              1	              12	           562838287417356	   
2020	 1	   0	              1	              12	                        12	   
2025	 0	   0	              1	              12	                        12	   
2030	 1	   0	              1	              12	                        12	   
2035	 0	   0	              1	              12	                        12	   
2040	 1	   0	              1	              12	                        12	   
2045	 0	   0	              1	              12	                        12	   
2050	 1	   0	              1	              12	                        12	   
2055	 0	   0	              1	              12	                        12	   
2060	 1	   0	              1	              12	                        12	   
2065	 0	   0	              1	              12	                        12	   
2070	 1	   0	              1	              12	           281419143708684	   
2075	 0	   0	              1	              12	           281419143708684	   
2080	 1	   0	              1	              12	           281419143708684	   
2085	 0	   0	              1	              12	           281419143708684	   
2090	 1	   0	              1	              12	           281419143708684	   
2095	 0	   0	              1	              12	           281419143708684	   
2100	 1	   0	              1	              12	           281419143708684	   
2105	 0	   0	              1	              12	           281419143708684	   
2110	 1	   1	              1	              12	                         0	   
2115	 0	   1	              1	              12	                         0	   
2120	 1	   0	              1	              12	           562838287417356	   
2125	 0	   0	              1	              12	           562838287417356	   
2130	 1	   0	              1	              12	                        12	   
2135	 0	   0	              1	              12	                        12	   
2140	 1	   0	              1	              12	                        12	   
2145	 0	   0	              1	              12	                        12	   
2150	 1	   0	              1	              12	                        12	   
2155	 0	   0	              1	              12	                        12	   
2160	 1	   0	              1	              12	                        12	   
2165	 0	   0	              1	              12	                        12	   
2170	 1	   0	              1	              12	                        12	   
2175	 0	   0	              1	              12	                        12	   
2180	 1	   0	              1	              12	           281419143708684	   
2185	 0	   0	              1	              12	           281419143708684	   
2190	 1	   0	              1	              12	           281419143708684	   
2195	 0	   0	              1	              12	           281419143708684	   
2200	 1	   0	              1	              12	           281419143708684	   
2205	 0	   0	              1	              12	           281419143708684	   
2210	 1	   0	              1	              12	           281419143708684	   
2215	 0	   0	              1	              12	           281419143708684	   
2220	 1	   1	              1	              12	                         0	   
2225	 0	   1	              1	              12	                         0	   
2230	 1	   0	              1	              12	           562838287417356	   
2235	 0	   0	              1	              12	           562838287417356	   
2240	 1	   0	              1	              12	                        12	   
2245	 0	   0	              1	              12	                        12	   
2250	 1	   0	              1	              12	                        12	   
2255	 0	   0	              1	              12	                        12	   
2260	 1	   0	              1	              12	                        12	   
2265	 0	   0	              1	              12	                        12	   
2270	 1	   0	              1	              12	                        12	   
2275	 0	   0	              1	              12	                        12	   
2280	 1	   0	              1	              12	                        12	   
2285	 0	   0	              1	              12	                        12	   
2290	 1	   0	              1	              12	           281419143708684	   
2295	 0	   0	              1	              12	           281419143708684	   
2300	 1	   0	              1	              12	           281419143708684	   
2305	 0	   0	              1	              12	           281419143708684	   
2310	 1	   0	              1	              12	           281419143708684	   
2315	 0	   0	              1	              12	           281419143708684	   
2320	 1	   0	              1	              12	           281419143708684	   
2325	 0	   0	              1	              12	           281419143708684	   
2330	 1	   1	              1	              12	                         0	   
2335	 0	   1	              1	              12	                         0	   
2340	 1	   0	              2	              12	           562838287417356	   
2345	 0	   0	              2	              12	           562838287417356	   
2350	 1	   0	              2	              12	                        24	   
2355	 0	   0	              2	              12	                        24	   
2360	 1	   0	              2	              12	                        24	   
2365	 0	   0	              2	              12	                        24	   
2370	 1	   0	              2	              12	                        24	   
2375	 0	   0	              2	              12	                        24	   
2380	 1	   0	              2	              12	                        24	   
2385	 0	   0	              2	              12	                        24	   
2390	 1	   0	              2	              12	                        24	   
2395	 0	   0	              2	              12	                        24	   
2400	 1	   0	              2	              12	           281414850314264	   
2405	 0	   0	              2	              12	           281414850314264	   
2410	 1	   0	              2	              12	           281414850314264	   
2415	 0	   0	              2	              12	           281414850314264	   
2420	 1	   0	              2	              12	           281414850314264	   
2425	 0	   0	              2	              12	           281414850314264	   
2430	 1	   0	              2	              12	           281414850314264	   
2435	 0	   0	              2	              12	           281414850314264	   
2440	 1	   1	              2	              12	                         0	   
2445	 0	   1	              2	              12	                         0	   
2450	 1	   0	              2	              12	           562829700628504	   
2455	 0	   0	              2	              12	           562829700628504	   
2460	 1	   0	              2	              12	                        24	   
2465	 0	   0	              2	              12	                        24	   
2470	 1	   0	              2	              12	                        24	   
2475	 0	   0	              2	              12	                        24	   
2480	 1	   0	              2	              12	                        24	   
2485	 0	   0	              2	              12	                        24	   
2490	 1	   0	              2	              12	                        24	   
2495	 0	   0	              2	              12	                        24	   
2500	 1	   0	              2	              12	                        24	   
2505	 0	   0	              2	              12	                        24	   
2510	 1	   0	              2	              12	           281414850314264	   
2515	 0	   0	              2	              12	           281414850314264	   
2520	 1	   0	              2	              12	           281414850314264	   
2525	 0	   0	              2	              12	           281414850314264	   
2530	 1	   0	              2	              12	           281414850314264	   
2535	 0	   0	              2	              12	           281414850314264	   
2540	 1	   0	              2	              12	           281414850314264	   
2545	 0	   0	              2	              12	           281414850314264	   
2550	 1	   1	              2	              12	                         0	   
2555	 0	   1	              2	              12	                         0	   
2560	 1	   0	              2	              12	           562829700628504	   
2565	 0	   0	              2	              12	           562829700628504	   
2570	 1	   0	              2	              12	                        24	   
2575	 0	   0	              2	              12	                        24	   
2580	 1	   0	              2	              12	                        24	   
2585	 0	   0	              2	              12	                        24	   
2590	 1	   0	              2	              12	                        24	   
2595	 0	   0	              2	              12	                        24	   
2600	 1	   0	              2	              12	                        24	   
2605	 0	   0	              2	              12	                        24	   
2610	 1	   0	              2	              12	                        24	   
2615	 0	   0	              2	              12	                        24	   
2620	 1	   0	              2	              12	           281414850314264	   
2625	 0	   0	              2	              12	           281414850314264	   
2630	 1	   0	              2	              12	           281414850314264	   
2635	 0	   0	              2	              12	           281414850314264	   
2640	 1	   0	              2	              12	           281414850314264	   
2645	 0	   0	              2	              12	           281414850314264	   
2650	 1	   0	              2	              12	           281414850314264	   
2655	 0	   0	              2	              12	           281414850314264	   
2660	 1	   1	              2	              12	                         0	   
2665	 0	   1	              2	              12	                         0	   
2670	 1	   0	              2	              12	           562829700628504	   
2675	 0	   0	              2	              12	           562829700628504	   
2680	 1	   0	              2	              12	                        24	   
2685	 0	   0	              2	              12	                        24	   
2690	 1	   0	              2	              12	                        24	   
2695	 0	   0	              2	              12	                        24	   
2700	 1	   0	              2	              12	                        24	   
2705	 0	   0	              2	              12	                        24	   
2710	 1	   0	              2	              12	                        24	   
2715	 0	   0	              2	              12	                        24	   
2720	 1	   0	              2	              12	                        24	   
2725	 0	   0	              2	              12	                        24	   
2730	 1	   0	              2	              12	           281414850314264	   
2735	 0	   0	              2	              12	           281414850314264	   
2740	 1	   0	              2	              12	           281414850314264	   
2745	 0	   0	              2	              12	           281414850314264	   
2750	 1	   0	              2	              12	           281414850314264	   
2755	 0	   0	              2	              12	           281414850314264	   
2760	 1	   0	              2	              12	           281414850314264	   
2765	 0	   0	              2	              12	           281414850314264	   
2770	 1	   1	              2	              12	                         0	   
2775	 0	   1	              2	              12	                         0	   
2780	 1	   0	              2	              12	           562829700628504	   
2785	 0	   0	              2	              12	           562829700628504	   
2790	 1	   0	              2	              12	                        24	   
2795	 0	   0	              2	              12	                        24	   
2800	 1	   0	              2	              12	                        24	   
2805	 0	   0	              2	              12	                        24	   
2810	 1	   0	              2	              12	                        24	   
2815	 0	   0	              2	              12	                        24	   
2820	 1	   0	              2	              12	                        24	   
2825	 0	   0	              2	              12	                        24	   
2830	 1	   0	              2	              12	                        24	   
2835	 0	   0	              2	              12	                        24	   
2840	 1	   0	              2	              12	           281414850314264	   
2845	 0	   0	              2	              12	           281414850314264	   
2850	 1	   0	              2	              12	           281414850314264	   
2855	 0	   0	              2	              12	           281414850314264	   
2860	 1	   0	              2	              12	           281414850314264	   
2865	 0	   0	              2	              12	           281414850314264	   
2870	 1	   0	              2	              12	           281414850314264	   
2875	 0	   0	              2	              12	           281414850314264	   
2880	 1	   1	              2	              12	                         0	   
2885	 0	   1	              2	              12	                         0	   
2890	 1	   0	              2	              12	           562829700628504	   
2895	 0	   0	              2	              12	           562829700628504	   
2900	 1	   0	              2	              12	                        24	   
2905	 0	   0	              2	              12	                        24	   
2910	 1	   0	              2	              12	                        24	   
2915	 0	   0	              2	              12	                        24	   
2920	 1	   0	              2	              12	                        24	   
2925	 0	   0	              2	              12	                        24	   
